Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Female,Male,Loyal Customer,disloyal Customer,Business travel,Personal Travel,Business,Eco,Eco Plus,satisfaction
20771,21406,23,356,4,1,4,3,5,4,5,5,3,2,5,4,5,5,20,13.0,0,1,0,1,1,0,0,1,0,satisfied
20772,57019,39,2434,4,5,4,4,4,3,3,5,2,4,5,3,5,3,15,18.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20773,104413,44,3834,2,2,2,2,2,5,4,1,1,2,1,5,1,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20774,89982,52,3178,4,4,4,4,2,4,4,4,4,4,4,3,4,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20775,94286,36,3191,4,4,4,4,2,4,5,4,4,5,4,4,4,3,71,94.0,0,1,1,0,1,0,1,0,0,satisfied
20776,110953,51,406,4,4,4,1,1,4,1,1,4,4,5,3,5,1,8,14.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
20777,24893,30,397,3,3,3,3,2,3,2,2,4,3,3,1,3,2,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20778,4066,21,479,3,3,3,4,1,3,1,1,4,3,3,3,4,1,39,53.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20779,47251,39,588,1,1,1,1,5,5,4,5,5,5,5,5,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20780,28914,25,2039,5,5,5,5,4,4,4,4,5,1,1,3,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20781,1433,40,1924,1,2,2,2,2,4,3,1,1,2,1,2,1,3,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20782,78927,58,2125,2,3,3,3,5,4,3,2,2,2,2,3,2,2,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20783,86324,23,1713,2,5,5,5,2,2,2,2,1,2,3,1,4,2,13,3.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20784,66818,58,1774,5,5,5,5,2,5,5,4,4,4,4,3,4,3,4,11.0,1,0,1,0,1,0,1,0,0,satisfied
20785,85782,51,1780,2,2,2,2,2,4,4,2,2,2,2,3,2,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20786,100775,55,1411,5,3,3,3,5,5,5,5,2,3,3,2,1,5,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
20787,20436,46,2407,5,2,5,5,2,4,5,5,5,5,5,5,5,3,1,6.0,1,0,1,0,1,0,1,0,0,satisfied
20788,41360,36,641,4,1,5,1,4,4,4,4,3,5,5,4,5,4,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
20789,101458,43,3363,4,4,4,4,3,4,4,4,4,4,4,3,4,5,53,57.0,1,0,1,0,1,0,1,0,0,satisfied
20790,28172,30,150,2,3,2,4,4,2,4,4,4,3,3,1,4,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20791,3929,7,290,3,5,3,1,4,3,4,4,5,2,5,4,5,4,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
20792,15282,62,500,3,5,3,1,5,5,4,3,3,3,3,5,3,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20793,102332,36,226,2,5,5,5,4,3,4,2,2,2,2,2,2,1,4,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20794,129404,52,3073,5,5,5,5,2,4,5,5,5,5,5,5,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20795,108339,48,1855,4,2,1,2,4,4,4,4,1,3,3,2,2,4,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
20796,50802,14,86,2,4,2,3,1,2,1,1,5,4,5,5,4,1,0,12.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20797,67710,45,1235,3,3,3,3,5,5,5,2,2,2,2,4,2,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20798,35213,62,1076,3,3,3,3,4,3,4,4,2,5,1,5,3,4,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
20799,50125,62,262,5,3,3,3,1,1,3,5,5,5,5,5,5,1,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
20800,34438,41,2422,2,2,2,2,2,2,2,2,4,4,4,2,5,2,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20801,95852,27,580,4,4,4,4,3,4,3,3,3,5,4,5,4,3,16,11.0,0,1,0,1,1,0,1,0,0,satisfied
20802,95363,33,277,1,0,1,3,4,1,4,4,1,1,2,5,1,4,0,2.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20803,25338,46,829,3,5,3,3,5,4,5,1,1,3,1,5,1,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20804,16432,56,416,2,2,2,2,5,5,2,3,3,3,3,3,3,1,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20805,60974,33,888,4,5,4,5,1,4,1,1,4,3,4,5,5,1,16,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20806,46000,40,483,3,0,2,4,2,2,2,4,5,5,5,2,3,2,220,232.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20807,84114,52,2036,1,1,1,1,5,3,5,4,4,4,4,3,4,4,0,28.0,1,0,1,0,1,0,1,0,0,satisfied
20808,10606,23,667,5,5,5,4,4,5,4,4,4,4,4,5,4,4,0,0.0,1,0,0,1,1,0,1,0,0,satisfied
20809,92985,31,2576,5,5,3,5,4,4,4,5,3,4,5,4,4,4,233,229.0,0,1,1,0,1,0,1,0,0,satisfied
20810,14269,42,429,5,2,2,2,5,5,5,5,3,2,3,1,3,5,31,24.0,0,1,1,0,1,0,0,1,0,satisfied
20811,34643,52,427,2,2,2,4,5,2,5,5,3,1,4,3,3,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20812,3863,56,213,4,2,2,2,1,3,3,2,2,3,4,2,2,1,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20813,126603,36,1337,2,4,4,4,2,2,2,2,2,1,2,4,2,1,40,27.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20814,113982,57,1750,2,4,4,4,1,3,3,2,2,2,2,4,2,2,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
20815,8941,58,2303,2,2,2,2,3,4,5,5,5,5,5,5,5,4,17,10.0,0,1,1,0,1,0,1,0,0,satisfied
20816,35148,35,1035,5,5,4,4,5,5,5,5,2,1,5,5,5,5,20,9.0,0,1,1,0,1,0,0,1,0,satisfied
20817,48361,11,674,2,2,2,3,2,2,2,2,4,1,2,1,2,2,22,8.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20818,124353,32,808,4,4,4,4,5,4,5,5,5,2,4,4,4,5,33,23.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
20819,110403,25,925,2,2,2,3,5,2,5,5,4,5,4,4,4,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20820,115980,12,342,5,5,5,1,5,5,5,5,4,5,5,4,2,5,17,22.0,1,0,1,0,0,1,0,1,0,satisfied
20821,30585,58,628,2,5,2,4,2,2,2,2,3,5,5,3,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20822,1509,30,922,2,2,2,5,4,2,4,4,4,5,5,3,5,4,9,17.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
20823,86807,40,1577,1,1,1,1,3,4,4,4,4,4,4,3,4,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20824,94174,57,2265,3,3,4,3,5,4,4,3,3,2,3,4,3,4,10,13.0,0,1,1,0,1,0,1,0,0,satisfied
20825,23429,42,1201,3,5,3,3,1,3,4,1,3,2,5,5,1,1,10,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20826,52746,80,806,4,4,4,3,4,2,2,1,5,4,4,2,4,2,206,183.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20827,122739,27,2244,3,3,3,3,3,4,3,3,3,3,4,3,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20828,129556,17,2342,2,3,2,1,4,2,4,4,2,5,2,2,3,4,52,40.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20829,79796,54,944,5,5,5,5,5,5,5,5,5,5,5,5,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20830,9309,19,542,4,4,4,4,5,5,5,5,5,2,4,4,4,5,0,9.0,1,0,1,0,1,0,1,0,0,satisfied
20831,83662,35,3594,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20832,123020,30,590,4,5,5,2,5,5,3,5,5,4,5,5,4,5,0,0.0,1,0,0,1,1,0,1,0,0,satisfied
20833,97659,57,2008,2,2,5,2,4,4,5,4,4,4,4,3,4,3,19,13.0,1,0,1,0,1,0,1,0,0,satisfied
20834,39245,59,2613,5,5,5,5,3,5,2,4,4,4,4,5,4,4,9,2.0,1,0,1,0,1,0,1,0,0,satisfied
20835,98089,43,928,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20836,68381,54,2640,5,5,5,5,2,5,5,2,2,2,2,4,2,5,2,0.0,1,0,1,0,1,0,1,0,0,satisfied
20837,89890,22,1501,2,5,2,5,2,3,2,2,2,3,3,4,4,2,12,54.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20838,129040,41,709,4,5,5,5,4,3,3,5,5,5,4,3,3,3,302,312.0,0,1,0,1,1,0,1,0,0,satisfied
20839,36318,33,187,4,3,3,3,4,4,4,4,2,1,4,5,2,4,0,23.0,0,1,1,0,1,0,0,1,0,satisfied
20840,118224,26,735,4,5,5,3,5,5,5,5,4,3,4,4,5,5,0,8.0,1,0,0,1,1,0,1,0,0,satisfied
20841,121415,55,3657,1,1,3,1,2,4,4,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20842,82523,38,249,1,2,2,2,1,1,1,1,3,1,3,1,4,1,21,30.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
20843,123554,24,1186,0,3,0,3,4,0,4,4,3,3,4,4,4,4,13,0.0,1,0,0,1,1,0,1,0,0,satisfied
20844,22178,32,633,2,4,4,4,2,2,2,2,1,4,2,2,2,2,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20845,8168,16,2685,1,4,4,4,1,1,1,1,4,5,3,1,4,1,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20846,45392,41,344,2,5,5,5,4,3,3,2,2,2,2,4,2,4,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20847,22097,54,782,3,5,3,4,1,3,1,1,5,5,5,5,5,1,7,6.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20848,77976,36,1965,3,4,4,4,5,2,3,2,2,2,3,1,2,4,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20849,85102,43,689,3,3,3,3,5,5,4,4,4,4,4,5,4,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20850,55621,13,1824,1,5,1,4,4,1,4,4,3,3,5,5,5,4,0,8.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
20851,125739,47,3610,1,3,1,1,5,5,4,5,5,5,5,4,5,4,4,27.0,0,1,1,0,1,0,1,0,0,satisfied
20852,81455,49,528,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20853,80656,59,3021,2,2,2,2,2,4,4,5,5,5,5,3,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20854,58140,48,925,1,1,1,1,2,4,5,5,5,5,5,4,5,4,44,88.0,1,0,1,0,1,0,1,0,0,satisfied
20855,40190,63,358,4,4,4,4,3,2,1,4,4,4,4,1,4,3,0,8.0,1,0,1,0,1,0,0,1,0,satisfied
20856,93643,53,177,1,1,1,1,1,1,1,1,1,4,3,4,3,1,0,0.0,0,1,1,0,1,0,0,0,1,neutral or dissatisfied
20857,62986,28,853,2,2,2,3,4,2,4,4,2,1,3,2,3,4,2,19.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20858,24986,31,1560,2,2,4,2,4,4,4,4,5,4,5,3,3,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20859,66702,12,3540,3,3,3,3,4,4,4,4,5,5,5,5,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20860,55628,37,324,4,1,1,1,4,4,4,4,4,3,3,2,5,4,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
20861,108841,49,2139,5,5,5,5,5,5,5,5,5,5,5,5,5,3,9,1.0,1,0,1,0,1,0,1,0,0,satisfied
20862,18614,44,201,4,5,4,3,2,4,2,2,4,5,5,3,3,2,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
20863,51313,60,110,1,1,1,1,1,1,1,1,4,1,3,1,2,1,0,16.0,0,1,1,0,1,0,0,0,1,neutral or dissatisfied
20864,303,51,3183,2,2,2,2,3,5,5,5,5,5,5,5,5,5,13,11.0,0,1,1,0,1,0,1,0,0,satisfied
20865,10186,32,2409,1,1,1,1,4,4,4,4,4,5,4,3,4,4,3,14.0,1,0,1,0,1,0,1,0,0,satisfied
20866,84567,67,2556,1,4,1,1,2,1,2,2,4,3,3,5,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20867,66001,44,655,3,3,3,4,4,3,4,4,4,4,4,3,3,4,36,42.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
20868,75581,39,3795,2,2,2,2,3,5,5,5,5,5,5,4,5,4,4,2.0,0,1,1,0,1,0,1,0,0,satisfied
20869,15839,37,1707,2,4,2,2,1,4,5,5,5,5,5,3,5,2,58,55.0,0,1,1,0,1,0,1,0,0,satisfied
20870,60361,47,1476,1,1,1,1,5,4,5,5,5,5,5,4,5,5,1,6.0,1,0,1,0,1,0,1,0,0,satisfied
20871,2356,21,925,5,0,5,4,1,5,1,1,3,4,5,3,4,1,0,23.0,0,1,0,1,1,0,1,0,0,satisfied
20872,100704,41,677,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20873,128872,23,968,5,0,5,4,5,4,4,3,3,5,4,4,3,4,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
20874,63455,53,1712,4,4,4,4,3,5,5,5,5,5,5,3,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20875,114324,52,948,2,0,3,1,3,3,3,3,4,3,4,5,5,3,9,13.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20876,98074,29,1449,4,4,4,4,4,4,4,4,3,3,1,2,4,4,0,22.0,1,0,1,0,1,0,1,0,0,satisfied
20877,50286,33,1953,4,2,2,2,2,2,4,2,1,4,4,4,4,2,34,37.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20878,22428,34,143,2,5,2,4,5,2,5,5,3,5,1,5,4,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20879,14481,22,541,3,4,3,1,4,3,4,4,3,5,2,1,4,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20880,118313,23,639,3,4,3,3,5,3,4,5,3,2,4,1,4,5,2,2.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20881,74189,62,641,3,4,2,3,4,2,4,4,5,5,4,3,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20882,85779,39,526,4,4,4,4,2,4,4,5,5,5,5,5,5,5,22,17.0,1,0,1,0,1,0,1,0,0,satisfied
20883,50769,13,86,2,1,2,3,2,2,2,2,3,5,3,2,4,2,8,11.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20884,467,47,3730,5,5,5,5,4,4,5,4,4,4,4,5,4,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20885,54964,48,1635,2,3,3,3,1,2,1,1,3,4,5,3,4,1,0,14.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
20886,80135,54,2446,3,3,4,3,3,4,5,4,4,4,4,4,4,5,18,0.0,0,1,1,0,1,0,1,0,0,satisfied
20887,92802,25,869,4,3,3,4,1,4,1,1,3,2,3,4,4,1,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20888,9161,42,975,4,4,4,4,5,5,4,5,5,5,5,4,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20889,120018,16,328,3,4,5,4,2,5,4,2,5,2,5,3,5,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20890,105339,45,528,3,3,3,3,4,4,5,5,5,5,5,4,5,5,10,6.0,1,0,1,0,1,0,1,0,0,satisfied
20891,69335,25,1089,3,3,2,3,5,5,5,5,3,5,4,5,5,5,31,15.0,0,1,1,0,1,0,1,0,0,satisfied
20892,88565,44,545,1,2,1,3,5,4,4,4,4,1,5,4,4,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20893,1898,38,2517,3,3,3,3,4,4,5,5,5,5,5,4,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20894,46368,29,1767,3,3,3,3,3,3,3,3,3,2,3,3,3,3,22,25.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20895,96117,30,1090,5,1,1,1,5,4,5,5,1,2,4,3,3,5,0,0.0,0,1,1,0,1,0,0,0,1,neutral or dissatisfied
20896,104728,56,2283,1,1,1,1,2,5,4,3,3,3,3,5,3,3,125,124.0,0,1,1,0,1,0,1,0,0,satisfied
20897,93302,40,1733,1,1,1,1,2,4,4,5,5,5,5,3,5,5,9,0.0,0,1,1,0,1,0,1,0,0,satisfied
20898,4606,43,719,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
20899,58534,46,1918,4,4,4,4,2,4,4,5,5,5,5,3,5,4,17,0.0,0,1,1,0,1,0,1,0,0,satisfied
20900,114736,29,2579,1,1,1,1,3,3,3,3,5,3,4,3,5,3,2,0.0,0,1,1,0,1,0,1,0,0,satisfied
20901,120980,15,951,3,3,3,4,4,3,5,4,4,5,5,4,5,4,1,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20902,114574,58,2055,3,3,3,3,5,5,5,4,2,4,5,5,5,5,149,142.0,1,0,1,0,1,0,1,0,0,satisfied
20903,89042,56,2139,2,2,2,2,5,4,4,3,2,5,5,4,3,4,130,134.0,0,1,1,0,1,0,1,0,0,satisfied
20904,83223,55,1979,5,5,5,5,3,4,4,4,4,4,4,5,4,3,15,33.0,1,0,1,0,1,0,1,0,0,satisfied
20905,85987,59,447,1,1,1,1,5,5,5,4,4,4,4,5,4,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20906,123565,35,1773,1,4,4,4,4,2,3,1,1,1,1,2,1,4,16,40.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20907,942,46,309,5,5,5,5,2,4,4,4,4,4,4,5,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20908,99623,42,1224,1,5,5,5,1,1,1,1,4,4,3,3,3,1,0,4.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
20909,25009,23,484,2,5,2,2,3,2,4,3,4,2,5,3,5,3,0,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
20910,97257,17,393,4,4,4,4,4,4,4,4,1,1,1,3,1,4,6,0.0,0,1,1,0,1,0,1,0,0,satisfied
20911,11568,46,3485,3,3,3,3,2,5,4,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20912,13449,26,491,2,5,2,2,1,2,1,1,4,5,3,2,3,1,0,27.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20913,99380,41,2043,2,2,4,2,4,4,5,4,4,4,4,3,4,4,5,0.0,1,0,1,0,1,0,1,0,0,satisfied
20914,59683,13,965,3,4,3,3,5,3,5,5,5,3,5,4,4,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20915,3738,40,427,3,0,3,2,3,3,1,3,4,4,3,4,5,3,22,19.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20916,109403,50,1189,2,5,3,3,3,5,5,3,3,3,5,5,3,3,4,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
20917,11069,23,312,2,5,2,4,5,2,5,5,3,2,4,3,5,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20918,46440,43,1304,1,1,1,1,2,3,3,1,1,1,1,3,1,4,24,10.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
20919,104980,45,337,3,2,3,4,4,3,3,4,4,1,4,1,4,4,9,8.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20920,104384,67,228,3,5,3,1,2,5,5,4,4,3,4,5,4,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20921,77401,21,590,2,1,2,3,3,2,3,3,3,2,3,1,3,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20922,35519,52,1028,3,5,2,4,2,2,2,3,2,5,4,2,5,2,154,148.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20923,103737,11,251,3,1,3,3,4,3,4,4,2,3,3,3,4,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20924,74273,24,1003,1,1,1,1,5,1,5,5,5,5,4,4,4,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20925,91896,30,2586,0,0,0,2,3,0,3,3,3,5,4,4,4,3,0,0.0,1,0,0,1,1,0,1,0,0,satisfied
20926,111062,56,319,3,5,3,4,4,5,5,4,4,3,4,2,4,5,93,89.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20927,121978,54,185,5,5,5,5,2,4,4,4,4,4,5,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20928,128509,65,304,3,5,3,5,1,3,1,1,4,2,5,4,5,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20929,64972,37,190,3,2,2,2,3,4,3,3,3,2,5,1,5,3,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
20930,87837,68,214,3,0,3,4,4,3,3,4,3,5,3,1,4,4,1,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20931,45721,18,852,4,5,5,3,1,5,5,1,2,1,4,1,3,1,29,21.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20932,65201,40,224,4,4,4,4,5,4,4,4,4,4,4,4,4,3,6,33.0,0,1,1,0,1,0,1,0,0,satisfied
20933,22437,65,208,2,2,2,1,1,1,2,1,1,2,1,4,1,4,1,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20934,17449,49,376,5,4,4,4,5,5,5,5,3,5,3,3,4,5,0,0.0,0,1,1,0,1,0,0,0,1,satisfied
20935,10154,40,1195,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20936,13863,29,667,2,4,2,4,2,2,2,2,2,3,3,4,4,2,5,9.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20937,99506,19,283,1,3,1,3,4,1,4,4,3,2,4,1,4,4,0,3.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20938,58515,16,719,4,4,4,4,5,4,5,5,5,4,5,4,4,5,31,20.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20939,127939,16,2300,3,1,3,2,5,3,3,5,1,2,2,1,3,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20940,127830,13,1044,2,5,2,3,4,2,4,4,1,3,3,5,1,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20941,103599,32,2582,2,2,2,2,5,5,5,5,3,2,4,4,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20942,108444,22,1444,1,1,1,4,1,1,1,1,3,5,3,4,3,1,0,7.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
20943,21260,68,903,3,5,3,2,1,1,3,1,1,3,1,3,1,2,82,65.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
20944,61810,16,1379,2,5,2,1,5,2,5,5,5,5,5,4,4,5,27,25.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20945,54027,42,1091,3,3,3,4,5,3,4,5,5,3,5,2,5,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20946,107034,39,2072,2,2,5,2,5,4,4,4,4,4,4,3,4,4,44,44.0,0,1,1,0,1,0,1,0,0,satisfied
20947,95267,55,192,2,5,2,1,5,2,4,5,3,2,4,4,5,5,95,91.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20948,8664,55,280,2,5,3,3,5,2,2,2,2,2,2,3,2,2,0,9.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
20949,76822,45,1851,1,1,1,1,4,3,4,2,2,2,2,3,2,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20950,74684,9,1431,3,3,3,5,1,3,1,1,1,1,4,4,1,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20951,37114,43,2456,1,1,1,1,1,2,5,4,4,5,4,4,4,5,37,44.0,0,1,1,0,1,0,1,0,0,satisfied
20952,70223,52,2799,2,2,2,2,3,5,5,5,5,5,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
20953,125604,15,1587,3,5,4,4,3,4,3,3,5,5,4,3,5,3,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20954,83032,32,1602,5,5,5,5,5,5,5,5,4,2,5,5,4,5,0,15.0,1,0,1,0,1,0,1,0,0,satisfied
20955,88087,45,270,0,1,1,2,5,4,4,1,1,1,1,3,1,3,77,76.0,0,1,1,0,1,0,1,0,0,satisfied
20956,18395,38,378,1,2,1,3,4,1,4,4,3,5,4,2,3,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20957,86116,26,356,4,3,4,2,4,4,4,4,4,2,5,3,5,4,21,17.0,1,0,0,1,1,0,1,0,0,satisfied
20958,31648,35,862,4,4,4,4,4,4,4,4,3,2,5,3,1,4,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
20959,54016,24,1091,2,2,2,1,3,2,3,3,5,2,3,5,4,3,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20960,55310,38,3921,2,2,4,2,2,4,5,5,5,5,5,4,5,3,6,0.0,0,1,1,0,1,0,1,0,0,satisfied
20961,85341,24,696,1,1,1,4,5,1,4,5,4,4,5,3,5,5,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
20962,118783,9,369,3,1,0,2,3,0,3,3,4,5,2,3,1,3,2,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
20963,23217,39,326,4,3,4,3,5,4,5,5,4,4,5,3,5,5,68,99.0,1,0,1,0,0,1,0,1,0,satisfied
20964,113093,45,2584,3,4,4,4,5,3,4,2,2,2,3,1,2,3,21,15.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
20965,127766,34,255,3,2,3,3,1,3,1,1,4,2,3,4,4,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
20966,50516,14,109,5,0,5,3,5,5,2,5,3,3,4,5,5,5,26,35.0,0,1,1,0,0,1,0,1,0,satisfied
